source_type,source_id,source_name,event_id,event_name,page,command_index,code,kind,text
map,165,,212,EV212,9,51,101,show_text,"\sh\dxn[???]¡Entrenadora de pacotilla, por fin te encuentro!"
map,165,,212,EV212,9,78,101,show_text,\dxn[Eda]¡Rodolfo! ¿Dónde te habías metido? ¡No has aparecido en toda la madrugada!
map,165,,212,EV212,9,83,101,show_text,\dxn[Eda]Y... ¿Se puede saber porqué tienes un lacito en el pelo como el de la profe?
map,165,,212,EV212,9,100,101,show_text,"\dxn[Rodolfo]No es un lacito como el de Álama, es \c[2]su\c[0] lacito."
map,165,,212,EV212,9,107,101,show_text,"\dxn[Eda]Pero... no puede ser, cuando se la llevaron, ella tenía su lacito puesto, ¿no?"
map,165,,212,EV212,9,114,101,show_text,\dxn[Rodolfo]Sabía que algo así podía ocurrir esta noche.
map,165,,212,EV212,9,118,101,show_text,\dxn[Rodolfo]Yo no puedo enfrentarme a esos malos como lo hacéis vosotros.
map,165,,212,EV212,9,122,101,show_text,"\dxn[Rodolfo]Por ello, antes de intentar luchar contra ellos, pensé en una alternativa para ayudarla."
map,165,,212,EV212,9,129,101,show_text,"\dxn[Rodolfo]Ayer por la tarde, le dije a Álama que tenía que hablar con ella."
map,165,,212,EV212,9,133,101,show_text,\dxn[Rodolfo]Y decidí \c[2]intercambiarle mi Ditto\c[0] por su lacito del pelo.
map,165,,212,EV212,9,140,101,show_text,\dxn[Rodolfo]Ditto aceptó que le colocara un \c[2]rastreador\c[0] en su cuerpo y se hizo pasar por en el lacito de Álama.
map,165,,212,EV212,9,162,101,show_text,\sh\dxn[Eda]¿¡CÓMOOOOOO!?
map,165,,212,EV212,9,166,101,show_text,"\dxn[Eda]¡Espera un momento! ¿Eso quiere decir que lo que llevaba Álama en la cabeza, era Ditto con un rastreador y no su propio lacito?"
map,165,,212,EV212,9,170,101,show_text,"\dxn[Rodolfo]Así es, con este radar podemos saber dónde se encuentra Álama."
map,165,,212,EV212,9,175,101,show_text,\dxn[Eda](¡P-Pero este niño es un genio!)
map,165,,212,EV212,9,179,101,show_text,"\dxn[Eda]Eso significa... ¡Que si sabemos dónde se encuentra la profe, probablemente también sepamos dónde está Darek!"
map,165,,212,EV212,9,200,101,show_text,"\sh\dxn[Eda]¡Latias, debemos irnos ya en su búsqueda!"
map,165,,212,EV212,9,204,101,show_text,"\dxn[Eda]¡Gracias a Rodolfo, tenemos todo lo que necesitamos!"
map,165,,212,EV212,9,208,101,show_text,\f[latias001]¡LATIAS!
map,165,,212,EV212,9,218,101,show_text,"\dxn[Eda]Rodolfo, necesitamos tu radar."
map,165,,212,EV212,9,222,101,show_text,"\dxn[Rodolfo]Entonces yo te acompañaré, quiero ir a buscar a Ditto de todas formas."
map,165,,212,EV212,9,249,101,show_text,\f[latias001]¡LATIAS!
map,165,,212,EV212,9,270,101,show_text,"\dxn[Eda]Según el radar, dice que es hacia el Norte..."
map,165,,212,EV212,9,274,101,show_text,\dxn[Eda]¡\PN! Tú para eso tendrás que coger el <b>Barco</b> de la zona del Sur.
map,165,,212,EV212,9,278,101,show_text,\dxn[Eda]¡Los salvaremos cueste lo que cueste! ¡Espero que nos veamos pronto!
map,165,,212,EV212,9,282,101,show_text,"\sh\dxn[Eda]¡Vamos a salvar a tu hermano, Latias!"
map,165,,212,EV212,9,286,101,show_text,\f[latias001]¡LATIAS!
map,165,,212,EV212,9,332,101,show_text,<ac>En algún lugar de Akebia...</ac>
map,165,,212,EV212,9,335,355,script,"pbAddDependency2(203, ""FollowerPkmn"", FollowingPkmn::FOLLOWER_COMMON_EVENT)"
map,165,,78,EV078,1,0,101,show_text,¿Quieres que te cuente una historia totalmente verídica?
map,165,,78,EV078,1,1,102,choices,Si
map,165,,78,EV078,1,1,102,choices,No
map,165,,78,EV078,1,2,402,choice_branch,Si
map,165,,78,EV078,1,3,101,show_text,"Verás... Hace muchos años, cuando estaba en la escuela secundaria, todas las chicas de la clase venían a mi porque era demasiado guapo. Además, todos mis"
map,165,,78,EV078,1,4,401,show_text_cont,"compañeros de clase jugaban a videojuegos, mientras yo profundizaba en mejorar mis técnicas y mi persona. La escuela me aburría muchísmo, era demasiado"
map,165,,78,EV078,1,5,401,show_text_cont,"listo, ni siquiera estudiaba para los exámenes. Hasta las profesoras me daban bola por la persona tan sexy que era."
map,165,,78,EV078,1,7,101,show_text,"Al final, no pude aguantar más la situación y tuve que desaparecer y ponerme a trabajar de payaso, porque así ocultaba mi rostro tan sexy que tenía. Qué cosas"
map,165,,78,EV078,1,8,401,show_text_cont,"tiene la vida, ¿verdad?"
map,165,,78,EV078,1,10,101,show_text,"Pues todo eso es verídico, 100% real no fake."
map,165,,78,EV078,1,13,355,script,"system(""start https://www.youtube.com/watch?v=q_btNdmp5Y4&ab_channel=coke"")"
map,165,,78,EV078,1,15,402,choice_branch,No
map,165,,78,EV078,1,16,101,show_text,Pues tú mismo.
map,165,,78,EV078,3,0,101,show_text,¿Quieres que te cuente una historia totalmente verídica?
map,165,,78,EV078,3,1,102,choices,Si
map,165,,78,EV078,3,1,102,choices,No
map,165,,78,EV078,3,2,402,choice_branch,Si
map,165,,78,EV078,3,3,101,show_text,"Verás... Hace muchos años, cuando estaba en la escuela secundaria, todas las chicas de la clase venían a mi porque era demasiado guapo. Además, todos mis"
map,165,,78,EV078,3,4,401,show_text_cont,"compañeros de clase jugaban a videojuegos, mientras yo profundizaba en mejorar mis técnicas y mi persona. La escuela me aburría muchísmo, era demasiado"
map,165,,78,EV078,3,5,401,show_text_cont,"listo, ni siquiera estudiaba para los exámenes. Hasta las profesoras me daban bola por la persona tan sexy que era."
map,165,,78,EV078,3,7,101,show_text,"Al final, no pude aguantar más la situación y tuve que desaparecer y ponerme a trabajar de payaso, porque así ocultaba mi rostro tan sexy que tenía. Qué cosas"
map,165,,78,EV078,3,8,401,show_text_cont,"tiene la vida, ¿verdad?"
map,165,,78,EV078,3,10,101,show_text,"Pues todo eso es verídico, 100% real no fake."
map,165,,78,EV078,3,12,355,script,"system(""start https://www.youtube.com/watch?v=q_btNdmp5Y4&ab_channel=coke"")"
map,165,,78,EV078,3,14,402,choice_branch,No
map,165,,78,EV078,3,15,101,show_text,Pues tú mismo.
map,165,,78,EV078,5,0,101,show_text,¿Quieres que te cuente una historia totalmente verídica?
map,165,,78,EV078,5,1,102,choices,Si
map,165,,78,EV078,5,1,102,choices,No
map,165,,78,EV078,5,2,402,choice_branch,Si
map,165,,78,EV078,5,3,101,show_text,"Verás... Hace muchos años, cuando estaba en la escuela secundaria, todas las chicas de la clase venían a mi porque era demasiado guapo. Además, todos mis"
map,165,,78,EV078,5,4,401,show_text_cont,"compañeros de clase jugaban a videojuegos, mientras yo profundizaba en mejorar mis técnicas y mi persona. La escuela me aburría muchísmo, era demasiado"
map,165,,78,EV078,5,5,401,show_text_cont,"listo, ni siquiera estudiaba para los exámenes. Hasta las profesoras me daban bola por la persona tan sexy que era."
map,165,,78,EV078,5,7,101,show_text,"Al final, no pude aguantar más la situación y tuve que desaparecer y ponerme a trabajar de payaso, porque así ocultaba mi rostro tan sexy que tenía. Qué cosas"
map,165,,78,EV078,5,8,401,show_text_cont,"tiene la vida, ¿verdad?"
map,165,,78,EV078,5,10,101,show_text,"Pues todo eso es verídico, 100% real no fake."
map,165,,78,EV078,5,12,355,script,"system(""start https://www.youtube.com/watch?v=q_btNdmp5Y4&ab_channel=coke"")"
map,165,,78,EV078,5,14,402,choice_branch,No
map,165,,78,EV078,5,15,101,show_text,Pues tú mismo.
map,165,,179,EV179,1,7,101,show_text,\dxn[\PN](Debería ir a buscar al museo. Creo recordar que estaba en el Sur...)
map,165,,179,EV179,3,3,355,script,"pbRemoveDependency2(""FollowerPkmn"")"
map,165,,45,EV045,1,0,101,show_text,¿Dónde estaba el museo? ¿No teníamos algo que
map,165,,45,EV045,1,1,401,show_text_cont,hacer allá?
map,165,,45,EV045,1,3,101,show_text,Creo que estaba en la zona del <b>sur</b> de la
map,165,,45,EV045,1,4,401,show_text_cont,ciudad.
map,165,,246,EV246,1,0,101,show_text,<ac>Ciudad Cardenal - Centro</ac>
map,165,,112,EV112,1,0,101,show_text,"Nosotros, los gondoleros, nos ganamos bien la vida aquí. Muchas gente del norte viene sólo para que le den un paseo en góndola."
map,165,,112,EV112,3,0,101,show_text,"Nosotros, los gondoleros, nos ganamos bien la vida aquí. Muchas gente del norte viene sólo para que le den un paseo en góndola."
map,165,,112,EV112,4,0,101,show_text,"Nosotros, los gondoleros, nos ganamos bien la vida aquí. Muchas gente del norte viene sólo para que le den un paseo en góndola."
map,165,,146,EV146,1,0,101,show_text,La papelera está vacía.
map,165,,12,EV012,1,0,108,comment,noshadow
map,165,,79,Edav2,1,0,101,show_text,"Me encanta este lugar, el ambiente vivo, el agua por"
map,165,,79,Edav2,1,1,401,show_text_cont,"todas partes, la gente feliz... Nos hace olvidar que"
map,165,,79,Edav2,1,2,401,show_text_cont,"estamos siendo manipulados, en verdad."
map,165,,79,Edav2,3,0,101,show_text,"Me encanta este lugar, el ambiente vivo, el agua por"
map,165,,79,Edav2,3,1,401,show_text_cont,"todas partes, la gente feliz... Nos hace olvidar que"
map,165,,79,Edav2,3,2,401,show_text_cont,"estamos siendo manipulados, en verdad."
map,165,,79,Edav2,7,0,101,show_text,"Me encanta este lugar, el ambiente vivo, el agua por"
map,165,,79,Edav2,7,1,401,show_text_cont,"todas partes, la gente feliz... Nos hace olvidar que"
map,165,,79,Edav2,7,2,401,show_text_cont,"estamos siendo manipulados, en verdad."
map,165,,46,EV046,1,0,101,show_text,¿Dónde estaba el museo? ¿No teníamos algo que
map,165,,46,EV046,1,1,401,show_text_cont,hacer allá?
map,165,,46,EV046,1,3,101,show_text,Creo que estaba en la zona del <b>sur</b> de la
map,165,,46,EV046,1,4,401,show_text_cont,ciudad.
map,165,,247,EV247,1,0,108,comment,noshadow
map,165,,113,EV113,1,0,101,show_text,"Jejejeje, quería jugar con el móvil y se lo quité a mi mamá, pero sa' enfadao'."
map,165,,147,EV147,1,0,101,show_text,La papelera está vacía.
map,165,,13,EV013,1,0,108,comment,noshadow
map,165,,80,niñoditto,1,0,101,show_text,"A mi chica le procupa lo que estamos viviendo, por"
map,165,,80,niñoditto,1,1,401,show_text_cont,eso siempre la traigo aquí para que se desvele un
map,165,,80,niñoditto,1,2,401,show_text_cont,poco...
map,165,,80,niñoditto,3,0,101,show_text,"A mi chica le procupa lo que estamos viviendo, por"
map,165,,80,niñoditto,3,1,401,show_text_cont,eso siempre la traigo aquí para que se desvele un
map,165,,80,niñoditto,3,2,401,show_text_cont,poco...
map,165,,80,niñoditto,6,0,101,show_text,"A mi chica le procupa lo que estamos viviendo, por"
map,165,,80,niñoditto,6,1,401,show_text_cont,eso siempre la traigo aquí para que se desvele un
map,165,,80,niñoditto,6,2,401,show_text_cont,poco...
map,165,,181,EV181,1,0,355,script,Pokemon.play_cry(:DUCKLETT)
map,165,,47,EV047,1,0,101,show_text,"Estoy hablando de negocios, sal de aquí."
map,165,,248,EV248,1,0,108,comment,noshadow
map,165,,114,EV114,1,0,101,show_text,¡Será posible! ¡Mi hija me ha quitado el móvil!
map,165,,215,EV215,1,0,101,show_text,Espero que la estancia sea agradable.
map,165,,81,EV081,1,0,101,show_text,¡Esta ciudad está llena de artistas!
map,165,,81,EV081,3,0,101,show_text,¡Esta ciudad está llena de artistas!
map,165,,81,EV081,4,0,101,show_text,¡Esta ciudad está llena de artistas!
map,165,,148,EV148,1,0,101,show_text,La papelera está vacía.
map,165,,182,EV182,1,0,101,show_text,La papelera está vacía.
map,165,,48,EV048,1,0,101,show_text,Sal de aquí mocoso.
map,165,,249,EV249,1,0,108,comment,noshadow
map,165,,115,EV115,1,0,101,show_text,"¡El dinero que han tirado al suelo por hacer el payaso, era mío!"
map,165,,115,EV115,1,2,101,show_text,"¡Mentira, me lo han lanzado a mí!"
map,165,,15,EV015,1,0,101,show_text,(Está tocando una hermosa melodía con su
map,165,,15,EV015,1,1,401,show_text_cont,acordeón...)
map,165,,15,EV015,3,0,101,show_text,(Está tocando una hermosa melodía con su
map,165,,15,EV015,3,1,401,show_text_cont,acordeón...)
map,165,,15,EV015,4,0,101,show_text,(Está tocando una hermosa melodía con su
map,165,,15,EV015,4,1,401,show_text_cont,acordeón...)
map,165,,82,EV082,1,0,101,show_text,¡Vamos a divertirnos!
map,165,,82,EV082,2,0,101,show_text,¡Sigamos divirtiéndonos!
map,165,,149,EV149,1,0,101,show_text,La papelera está vacía.
map,165,,49,EV049,1,0,101,show_text,"Vengo siempre a regar esta plantita, pero me da mal"
map,165,,49,EV049,1,1,401,show_text_cont,"rollo esta parte de arriba, con el Bar al lado, siempre"
map,165,,49,EV049,1,2,401,show_text_cont,te encuentras gente chunga y borrachos también...
map,165,,250,EV250,1,0,108,comment,noshadow
map,165,,116,EV116,1,0,101,show_text,"¡El dinero que han tirado al suelo por hacer el payaso, era mío!"
map,165,,116,EV116,1,2,101,show_text,"¡Mentira, me lo han lanzado a mí!"
map,165,,16,EV016,1,0,108,comment,noshadow
map,165,,83,EV083,1,0,101,show_text,"¿Has visto qué dibujo más bonito estoy haciendo? Se me dan bien otras cosas también, como esto."
map,165,,83,EV083,1,5,101,show_text,"¡Ten, te regalaré algo de pintura, para que pintes tú también!"
map,165,,83,EV083,1,6,355,script,pbReceiveItem(:PINTURA)
map,165,,83,EV083,2,0,101,show_text,Seguiré dibujando mi retrato de Latias y Latios.
map,165,,150,EV150,1,0,101,show_text,La papelera está vacía.
map,165,,184,EV184,1,7,101,show_text,\dxn[\PN](Debería ir a buscar al museo. Creo recordar que estaba en el Sur...)
map,165,,184,EV184,3,3,355,script,"pbRemoveDependency2(""FollowerPkmn"")"
map,165,,50,EV050,1,0,355,script,Pokemon.play_cry(:ROSELIA)
map,165,,251,EV251,1,0,108,comment,noshadow
map,165,,17,EV017,1,0,108,comment,noshadow
map,165,,84,EV084,1,0,108,comment,noshadow
map,165,,151,EV151,1,0,101,show_text,La papelera está vacía.
map,165,,51,EV051,1,0,101,show_text,"No me dejan entrar al Bar porque no tengo 16 años. Quiero hacerme mayor, papá."
map,165,,51,EV051,1,2,101,show_text,"Ser mayor es horrible, ya te darás cuenta cuando"
map,165,,51,EV051,1,3,401,show_text_cont,crezcas.
map,165,,252,EV252,1,0,108,comment,noshadow
map,165,,185,EV185,1,7,101,show_text,\dxn[\PN](Debería ir a buscar al museo. Creo recordar que estaba en el Sur...)
map,165,,185,EV185,3,3,355,script,"pbRemoveDependency2(""FollowerPkmn"")"
map,165,,85,EV085,1,0,108,comment,noshadow
map,165,,152,EV152,1,0,101,show_text,La papelera está vacía.
map,165,,18,EV018,1,0,108,comment,noshadow
map,165,,52,EV052,1,0,101,show_text,"No me dejan entrar al Bar porque no tengo 16 años. Quiero hacerme mayor, papá."
map,165,,52,EV052,1,2,101,show_text,"Ser mayor es horrible, ya te darás cuenta cuando"
map,165,,52,EV052,1,3,401,show_text_cont,crezcas.
map,165,,253,EV253,1,0,108,comment,noshadow
map,165,,119,EV119,1,0,101,show_text,"Qué bonita es la Líder de Gimnasio de esta ciudad, ojalá ser como ella."
map,165,,186,EV186,1,7,101,show_text,\dxn[\PN](Debería ir a buscar al museo. Creo recordar que estaba en el Sur...)
map,165,,186,EV186,3,3,355,script,"pbRemoveDependency2(""FollowerPkmn"")"
map,165,,220,EV220,1,4,101,show_text,"\dxn[Darek]Otra derrota más, ¿se puede saber qué me pasa?"
map,165,,220,EV220,1,8,101,show_text,"\dxn[Darek]Tch, tenía la cabeza en otra parte... Debería haberle pedido perdón a Eda, se me quedado un mal sabor de boca."
map,165,,220,EV220,1,12,101,show_text,"\dxn[Darek]Creo que debería ir a verla, no sé si estaré a gusto hasta que hagamos las paces."
map,165,,220,EV220,1,18,101,show_text,\dxn[Darek]¿Desde cuando soy yo el que va detrás de ella? ¡Más le vale que se disculpe también!
map,165,,220,EV220,1,34,101,show_text,\dxn[Darek]¡Hey! ¡Ese hombre recuerdo haberlo visto en alguna parte! ¿Puede que cerca de la Ruta 6?
map,165,,220,EV220,1,48,101,show_text,"\dxn[Aldrich]Creo haberos dicho que no me siguierais. Y no debéis aparecer por la ciudad, ¿qué pensarán si os encuentran?"
map,165,,220,EV220,1,51,101,show_text,"\dxn[Escolta M.]Esto, lo sentimos. El <b>Jefe</b> nos dijo que le protegiéramos."
map,165,,220,EV220,1,54,101,show_text,\dxn[Aldrich]¡Habráse visto! ¿Ese carcamal cree que necesito protección?
map,165,,220,EV220,1,60,101,show_text,\dxn[Escolta F.]¿¡Qué manera es esa de faltarle el respeto al Jefe!? ¡Vigile sus palabras!
map,165,,220,EV220,1,63,101,show_text,"\dxn[Aldrich]Simplemente, largaos. Tengo un asunto pendiente."
map,165,,220,EV220,1,66,101,show_text,"\dxn[Escolta M.]De acuerdo, pero ande con cuidado."
map,165,,220,EV220,1,103,101,show_text,"\dxn[Aldrich]Espero que nadie me haya visto con ellos, esta noche es muy importante."
map,165,,220,EV220,1,107,101,show_text,\dxn[Aldrich]Nadie debe estropear la fiesta que vamos a montar con Álama.
map,165,,220,EV220,1,125,101,show_text,\dxn[Darek]¿Fiesta con Álama? ¿Jefe? ¿De qué narices está hablando ese hombre?
map,165,,220,EV220,1,129,101,show_text,\dxn[Darek]De hecho... ¿No se suponía que los de la Familia Real se habían retirado de la ciudad?
map,165,,220,EV220,1,133,101,show_text,"\dxn[Darek]Esto me da muy mala espina, creo que debería acercarme al Jardín de los Sueños, quizás sea una buena decisión quedarme esta noche allí."
map,165,,86,EV086,1,0,108,comment,noshadow
map,165,,153,EV153,1,0,101,show_text,La papelera está vacía.
map,165,,19,EV019,1,0,108,comment,noshadow
map,165,,53,EV053,1,0,101,show_text,A veces encuentras algún que otro borracho durante
map,165,,53,EV053,1,1,401,show_text_cont,la noche...
map,165,,254,EV254,1,0,108,comment,noshadow
map,165,,120,EV120,1,0,101,show_text,¿Sabías que la líder de gimnasio suele ir a surfear a Ciudad Ninfa? Tengo entendido que su gimnasio está tematizado con el Surf...
map,165,,87,EV087,1,0,108,comment,noshadow
map,165,,154,EV154,1,0,101,show_text,"Si tuviera Pokémon voladores, podría moverme hasta la playa sin ir caminando. Pero madre mía, hasta la cala de la Ruta 10 me queda un trecho a pata, la desgracia"
map,165,,154,EV154,1,1,401,show_text_cont,de usar Pokémon de agua...
map,165,,20,EV020,1,0,108,comment,noshadow
map,165,,54,EV054,1,0,101,show_text,(Está tocando una hermosa melodía con su flauta...)
map,165,,255,EV255,1,0,108,comment,noshadow
map,165,,255,EV255,1,1,101,show_text,¿Quieres dar una ofrenda a los Pokémon Eón?
map,165,,255,EV255,1,2,102,choices,Siii
map,165,,255,EV255,1,2,102,choices,Toy pobre
map,165,,255,EV255,1,3,402,choice_branch,Siii
map,165,,255,EV255,1,4,102,choices,100
map,165,,255,EV255,1,4,102,choices,1000
map,165,,255,EV255,1,4,102,choices,10000
map,165,,255,EV255,1,4,102,choices,No way.
map,165,,255,EV255,1,5,402,choice_branch,100
map,165,,255,EV255,1,11,101,show_text,Diste 100 Pokedólares para agradecer a los Pokémon Eón.
map,165,,255,EV255,1,13,101,show_text,<b>Arceus</b> te lo agradecerá en un futuro.
map,165,,255,EV255,1,16,101,show_text,No tienes suficiente dinero.
map,165,,255,EV255,1,20,402,choice_branch,1000
map,165,,255,EV255,1,26,101,show_text,Diste 1000 Pokedólares para agradecer a los Pokémon Eón.
map,165,,255,EV255,1,28,101,show_text,<b>Arceus</b> te lo agradecerá en un futuro.
map,165,,255,EV255,1,31,101,show_text,No tienes suficiente dinero.
map,165,,255,EV255,1,35,402,choice_branch,10000
map,165,,255,EV255,1,41,101,show_text,Diste 10000 Pokedólares para agradecer a los Pokémon Eón.
map,165,,255,EV255,1,43,101,show_text,<b>Arceus</b> te lo agradecerá en un futuro.
map,165,,255,EV255,1,46,101,show_text,No tienes suficiente dinero.
map,165,,255,EV255,1,51,402,choice_branch,No way.
map,165,,255,EV255,1,52,101,show_text,No das ni un duro.
map,165,,255,EV255,1,56,402,choice_branch,Toy pobre
map,165,,255,EV255,1,57,101,show_text,No das ni un duro.
map,165,,188,,1,7,101,show_text,\dxn[\PN](Debería ir a buscar al museo. Creo recordar que estaba en el Sur...)
map,165,,188,,2,7,101,show_text,\dxn[\PN](Debería perseguir a Álama...)
map,165,,188,,3,7,101,show_text,\dxn[\PN](Debería ir al Bar...)
map,165,,188,,4,7,101,show_text,\dxn[\PN](Debería ir al Hotel...)
map,165,,88,EV088,1,0,108,comment,noshadow
map,165,,155,EV155,1,0,101,show_text,"Lo sentimos, actualmente el hotel sólo permite entrar a ciertas personas de renombre."
map,165,,155,EV155,2,3,101,show_text,¡Tú eres la persona de la que me ha hablado Celeste!
map,165,,155,EV155,2,5,101,show_text,"Muchas gracias por salvar al Alcalde, te daremos estancia totalmente gratis."
map,165,,155,EV155,2,7,101,show_text,Tus amigos te están esperando en la habitación 203.
map,165,,155,EV155,2,8,401,show_text_cont,\nQue pase una linda noche.
map,165,,21,EV021,1,0,108,comment,noshadow
map,165,,256,EV256,1,0,101,show_text,"Sabías que si donas capital en esta fuente, Arceus te recompensará por ello en el futuro."
map,165,,189,,1,7,101,show_text,\dxn[\PN](Debería ir a buscar al museo. Creo recordar que estaba en el Sur...)
map,165,,189,,2,7,101,show_text,\dxn[\PN](Debería perseguir a Álama...)
map,165,,189,,3,7,101,show_text,\dxn[\PN](Debería ir al Bar...)
map,165,,189,,4,7,101,show_text,\dxn[\PN](Debería ir al Hotel...)
map,165,,55,EV055,1,0,101,show_text,"Me tienen explotada en la Pizzería, ojalá trabajara"
map,165,,55,EV055,1,1,401,show_text_cont,alguien más con nosotros... Estoy muy cansada.
map,165,,89,EV089,1,0,108,comment,noshadow
map,165,,156,EV156,1,0,101,show_text,¿Que porqué estoy sentada? Bueno...
map,165,,156,EV156,1,7,101,show_text,"Ya te imaginas porqué, jejejeje."
map,165,,22,EV022,1,0,101,show_text,(Está tocando una hermosa melodía con su flauta...)
map,165,,22,EV022,3,0,101,show_text,(Está tocando una hermosa melodía con su flauta...)
map,165,,22,EV022,4,0,101,show_text,(Está tocando una hermosa melodía con su flauta...)
map,165,,190,EV190,1,0,101,show_text,<ac>Casa de Celeste</ac>
map,165,,56,EV056,1,0,101,show_text,"Vengo todos los días a la pizzería, ¡que vivan los"
map,165,,56,EV056,1,1,401,show_text_cont,carbohidratos!
map,165,,90,EV090,1,0,108,comment,noshadow
map,165,,157,EV157,1,0,101,show_text,"¡Me encanta el ambiente de este lugar, todo el mundo parece feliz!"
map,165,,23,EV023,1,0,101,show_text,(Está tocando una hermosa melodía con su flauta...)
map,165,,258,gondola xd,1,0,108,comment,noshadow
map,165,,191,EV191,1,0,101,show_text,"Si vas hacia el Este, pásate por la Biblioteca. Hay mucha información de la ciudad y del pasado de los Pokémon Eón."
map,165,,57,EV057,1,0,101,show_text,¡Aquí amamos la pizza!
map,165,,91,EV091,1,0,108,comment,noshadow
map,165,,24,EV024,1,0,108,comment,noshadow
map,165,,192,Vending machine 1,1,0,355,script,pbPokemonMart2([
map,165,,192,Vending machine 1,1,1,655,script_cont,":FRESHWATER,"
map,165,,192,Vending machine 1,1,2,655,script_cont,":SODAPOP,"
map,165,,192,Vending machine 1,1,3,655,script_cont,:LEMONADE])
map,165,,58,EV058,1,0,101,show_text,"¡Qué rico, ñamñam!"
map,165,,259,evento venecia,1,0,355,script,ChangeSpeed.new.pbChangeSpeed(0)
map,165,,259,evento venecia,1,4,101,show_text,"Hace muchos años, Ciudad Cardenal estaba construida bajo el agua y vivíamos junto a los Pokémon del océano. Estaba rodeada de una gigante burbuja, con una"
map,165,,259,evento venecia,1,5,401,show_text_cont,membrana que parecía indestructible.
map,165,,259,evento venecia,1,7,101,show_text,"Sin embargo, un día, una \c[2]esfera \c[0] prohibida, fue arrancada de su incógnito lugar."
map,165,,259,evento venecia,1,12,101,show_text,"Empezó a suceder algo impensable, la membrana empezó a debilitarse y el resto de la región entró en una terrible catástrofe. Toda la región de Akebia estaba en"
map,165,,259,evento venecia,1,13,401,show_text_cont,peligro...
map,165,,259,evento venecia,1,15,101,show_text,"Pero, gracias a los poderes psíquicos de Latias, la membrana se mantuvo intácta durante horas, salvando así, de una muerte segura, a los habitantes de la antigua"
map,165,,259,evento venecia,1,16,401,show_text_cont,Ciudad Cardenal.
map,165,,259,evento venecia,1,21,101,show_text,"Mientras tanto, Latios y un misterioso humano, dieron su vida para hacer nacer una nueva esfera, que devolvería todo a la normalidad..."
map,165,,259,evento venecia,1,26,101,show_text,"Se dice que ese humano fue traído por el mismísimo Arceus. Por ello, gracias a él y su voluntad, la región de Akebia fue salvada."
map,165,,259,evento venecia,1,31,101,show_text,"Sin embargo, la antigua Ciudad Cardenal, fue trasladada a la superficie, ya que la membrana podría suponer un problema si alguien, en un futuro, fuera capaz de"
map,165,,259,evento venecia,1,32,401,show_text_cont,extraer la esfera de su desconocido paradero de nuevo...
map,165,,259,evento venecia,1,56,101,show_text,"\dxn[Gondolero]Y por eso mismo, a día de hoy, nuestra ciudad es tan religiosa y amamos a nuestros héroes, los Pokémon Eón."
map,165,,259,evento venecia,1,78,101,show_text,"\dxn[Gondolero]Hay gente que dice haberlos visto. De Latias es posible, pero Latios... Se supone que falleció..."
map,165,,259,evento venecia,1,80,101,show_text,"\dxn[Gondolero]¿Existirán varios Pokémon Legendarios, o será una reencarnación?"
map,165,,259,evento venecia,1,96,101,show_text,"\dxn[Gondolero]Eso lo dejo totalmente a tu imaginación, hay cosas que el ser humano es incapaz de comprender."
map,165,,259,evento venecia,1,99,101,show_text,"\dxn[Gondolero]Espero que te haya gustado la experiencia, si algún día quieres que te cuente la historia de nuevo, ya sabes dónde estoy."
map,165,,259,evento venecia,1,102,101,show_text,"\dxn[Gondolero]Grazie ragazzo, ciao."
map,165,,259,evento venecia,1,105,101,show_text,"\dxn[Gondolero]Grazie ragazza, ciao."
map,165,,259,evento venecia,1,111,355,script,"pbAddDependency2(001, ""FollowerPkmn"", FollowingPkmn::FOLLOWER_COMMON_EVENT)"
map,165,,159,EV159,1,0,101,show_text,"He intentado vencer a la líder de gimnasio, pero es imposible, su composición de tipo <b>agua</b> es toda una locura."
map,165,,25,EV025,1,0,108,comment,noshadow
map,165,,92,EV092,1,0,108,comment,noshadow
map,165,,193,Vending machine 1,1,0,355,script,pbPokemonMart2([
map,165,,193,Vending machine 1,1,1,655,script_cont,":FRESHWATER,"
map,165,,193,Vending machine 1,1,2,655,script_cont,":SODAPOP,"
map,165,,193,Vending machine 1,1,3,655,script_cont,:LEMONADE])
map,165,,59,EV059,1,0,101,show_text,"A mi hija le encanta la pizza, aunque me da miedo que"
map,165,,59,EV059,1,1,401,show_text_cont,se acostumbre a una comida tan poco
map,165,,59,EV059,1,2,401,show_text_cont,saludable y grasienta. Hay que cuidar la alimentación.
map,165,,260,ERICO,1,2,101,show_text,\dxn[Plubio]¡Hola! ¿Quién eres?
map,165,,260,ERICO,1,4,101,show_text,"\dxn[Plubio]Soy Plubio, comparto el título de Campeón de la región de Hoenn junto a Máximo."
map,165,,260,ERICO,1,6,101,show_text,"\dxn[Plubio]A la vez, también soy Líder de Gimnasio en Ciudad Arrecípolis."
map,165,,260,ERICO,1,8,101,show_text,\dxn[Plubio]He venido para avistar las hermosas vistas de la ciudad del agua.
map,165,,260,ERICO,1,10,101,show_text,\dxn[Plubio]No sabía que en Akebia teníais un lugar tan bello con mi estimada región.
map,165,,260,ERICO,1,13,101,show_text,"\dxn[Plubio]Tienes pinta de entrenar Pokémon, en tu belleza resalta."
map,165,,260,ERICO,1,15,101,show_text,\dxn[Plubio]¿Te apetece echar un combate? ¡Mis bellos Pokémon quieren disfrutar del clima de esta maravillosa región!
