source_type,source_id,source_name,event_id,event_name,page,command_index,code,kind,text
map,25,,40,RODOLFO,2,26,101,show_text,\dxn[Rodolfo]Where's the ice cream?
map,25,,40,RODOLFO,2,30,101,show_text,\dxn[Rodolfo]I didn't see you buy it...
map,25,,40,RODOLFO,3,1,101,show_text,"\sh\dxn[Rodolfo]May Arceus repay you, or something like that!"
map,25,,141,xd,1,0,355,script,Pokemon.play_cry(:PRIMARINA)
map,25,,7,barca god,1,0,108,comment,noshadow
map,25,,208,EV208,1,0,108,comment,"// whenever you enter to the resort, set text as bottom show"
map,25,,74,EV074,1,0,108,comment,noshadow
map,25,,175,"Fuente, size(2,1)",1,0,108,comment,noshadow
map,25,,41,,1,0,101,show_text,(He fell asleep in the sun...)
map,25,,142,Update,1,0,101,show_text,(Está jugando con su hermano.)
map,25,,8,EV008,1,0,108,comment,noshadow
map,25,,209,EV209,1,1,355,script,"pbSummerMart({:BUGMEMORY => [2601,100], :DARKMEMORY => [2602,100], :DRAGONMEMORY => [2603,100],"
map,25,,209,EV209,1,2,655,script_cont,":ELECTRICMEMORY => [2604,100], :FAIRYMEMORY => [2605,100], :FIGHTINGMEMORY => [2606,100],"
map,25,,209,EV209,1,3,655,script_cont,":FIREMEMORY => [2607,100], :FLYINGMEMORY => [2608,100], :GHOSTMEMORY => [2609,100], :GRASSMEMORY => [2610,100],"
map,25,,209,EV209,1,4,655,script_cont,":GROUNDMEMORY => [2611,100], :ICEMEMORY => [2612,100], :POISONMEMORY => [2613,100], :PSYCHICMEMORY => [2614,100],"
map,25,,209,EV209,1,5,655,script_cont,":ROCKMEMORY => [2615,100], :STEELMEMORY => [2616,100], :WATERMEMORY => [2617,100], :ELECTRICSEED => [2618,150],"
map,25,,209,EV209,1,6,655,script_cont,":MISTYSEED => [2619,150], :GRASSYSEED => [2620,150], :PSYCHICSEED => [2621,150], :VICTREEBELITE => [2622,300],"
map,25,,209,EV209,1,7,655,script_cont,":HAWLUCHITE => [2626,300], :DRAGONITITE => [2624,400], :WEIRDEGG => [2623,500], :SWIMSUIT_MALE => [2625,1200]})"
map,25,,209,EV209,1,10,355,script,"pbSummerMart({:BUGMEMORY => [2601,100], :DARKMEMORY => [2602,100], :DRAGONMEMORY => [2603,100],"
map,25,,209,EV209,1,11,655,script_cont,":ELECTRICMEMORY => [2604,100], :FAIRYMEMORY => [2605,100], :FIGHTINGMEMORY => [2606,100],"
map,25,,209,EV209,1,12,655,script_cont,":FIREMEMORY => [2607,100], :FLYINGMEMORY => [2608,100], :GHOSTMEMORY => [2609,100], :GRASSMEMORY => [2610,100],"
map,25,,209,EV209,1,13,655,script_cont,":GROUNDMEMORY => [2611,100], :ICEMEMORY => [2612,100], :POISONMEMORY => [2613,100], :PSYCHICMEMORY => [2614,100],"
map,25,,209,EV209,1,14,655,script_cont,":ROCKMEMORY => [2615,100], :STEELMEMORY => [2616,100], :WATERMEMORY => [2617,100], :ELECTRICSEED => [2618,150],"
map,25,,209,EV209,1,15,655,script_cont,":MISTYSEED => [2619,150], :GRASSYSEED => [2620,150], :PSYCHICSEED => [2621,150], :VICTREEBELITE => [2622,300],"
map,25,,209,EV209,1,16,655,script_cont,":HAWLUCHITE => [2626,300], :DRAGONITITE => [2624,400], :WEIRDEGG => [2623,500], :SWIMSUIT_FEMALE => [2625,1200]})"
map,25,,209,EV209,1,22,355,script,Kernel.pbGenerateEgg(:TYPENULL)
map,25,,209,EV209,1,23,355,script,$PokemonBag.pbDeleteItem(:WEIRDEGG)
map,25,,209,EV209,2,1,355,script,"pbSummerMart({:BUGMEMORY => [2601,100], :DARKMEMORY => [2602,100], :DRAGONMEMORY => [2603,100],"
map,25,,209,EV209,2,2,655,script_cont,":ELECTRICMEMORY => [2604,100], :FAIRYMEMORY => [2605,100], :FIGHTINGMEMORY => [2606,100],"
map,25,,209,EV209,2,3,655,script_cont,":FIREMEMORY => [2607,100], :FLYINGMEMORY => [2608,100], :GHOSTMEMORY => [2609,100], :GRASSMEMORY => [2610,100],"
map,25,,209,EV209,2,4,655,script_cont,":GROUNDMEMORY => [2611,100], :ICEMEMORY => [2612,100], :POISONMEMORY => [2613,100], :PSYCHICMEMORY => [2614,100],"
map,25,,209,EV209,2,5,655,script_cont,":ROCKMEMORY => [2615,100], :STEELMEMORY => [2616,100], :WATERMEMORY => [2617,100], :ELECTRICSEED => [2618,150],"
map,25,,209,EV209,2,6,655,script_cont,":MISTYSEED => [2619,150], :GRASSYSEED => [2620,150], :PSYCHICSEED => [2621,150], :VICTREEBELITE => [2622,300],"
map,25,,209,EV209,2,7,655,script_cont,":HAWLUCHITE => [2626,300], :DRAGONITITE => [2624,400], :WEIRDEGG => [2623,500], :SWIMSUIT_MALE => [2625,1200]})"
map,25,,209,EV209,2,10,355,script,"pbSummerMart({:BUGMEMORY => [2601,100], :DARKMEMORY => [2602,100], :DRAGONMEMORY => [2603,100],"
map,25,,209,EV209,2,11,655,script_cont,":ELECTRICMEMORY => [2604,100], :FAIRYMEMORY => [2605,100], :FIGHTINGMEMORY => [2606,100],"
map,25,,209,EV209,2,12,655,script_cont,":FIREMEMORY => [2607,100], :FLYINGMEMORY => [2608,100], :GHOSTMEMORY => [2609,100], :GRASSMEMORY => [2610,100],"
map,25,,209,EV209,2,13,655,script_cont,":GROUNDMEMORY => [2611,100], :ICEMEMORY => [2612,100], :POISONMEMORY => [2613,100], :PSYCHICMEMORY => [2614,100],"
map,25,,209,EV209,2,14,655,script_cont,":ROCKMEMORY => [2615,100], :STEELMEMORY => [2616,100], :WATERMEMORY => [2617,100], :ELECTRICSEED => [2618,150],"
map,25,,209,EV209,2,15,655,script_cont,":MISTYSEED => [2619,150], :GRASSYSEED => [2620,150], :PSYCHICSEED => [2621,150], :VICTREEBELITE => [2622,300],"
map,25,,209,EV209,2,16,655,script_cont,":HAWLUCHITE => [2626,300], :DRAGONITITE => [2624,400], :WEIRDEGG => [2623,500], :SWIMSUIT_FEMALE => [2625,1200]})"
map,25,,75,EV075,1,0,108,comment,noshadow
map,25,,176,EV176,1,0,101,show_text,"The inside has collapsed, I can't let you through."
map,25,,42,,1,0,101,show_text,(Se ha quedado dormida al sol...)
map,25,,143,Update,1,0,101,show_text,(Está jugando con su hermano.)
map,25,,9,EV009,1,0,108,comment,noshadow
map,25,,210,EV210,1,1,355,script,"pbPokemonMart([:FRESHWATER,:SODAPOP,:LEMONADE,:ZUMOCORPHISH,:SHELLDERECHO,:COCOJUICE,:HELADOGOD])"
map,25,,76,EV076,1,0,108,comment,noshadow
map,25,,177,LIBERTY POINTS,1,0,108,comment,noshadow
map,25,,43,EV043,1,0,355,script,Pokemon.play_cry(:SANDYGAST)
map,25,,144,EV144,1,0,101,show_text,Mi AMIGO me ha pagado el viaje en crucero y ha cogido 2 entradas para el evento.
map,25,,144,EV144,1,2,101,show_text,Es muy amable de su parte.
map,25,,178,LIBERTY POINTS,1,0,108,comment,noshadow
map,25,,44,xd,1,0,355,script,Pokemon.play_cry(:KRABBY)
map,25,,145,EV145,1,0,101,show_text,"Oh vamos, es mi oportunidad de declararme y me estoy cagando encima."
map,25,,145,EV145,1,2,101,show_text,"¡Si hasta me he teñido el pelo para parecer más molón, ya no sé qué hacer!"
map,25,,179,LIBERTY POINTS,1,0,108,comment,noshadow
map,25,,45,EV045,1,0,101,show_text,Demonios... otra vez igual...
map,25,,45,EV045,1,2,101,show_text,\sh¡Estaba buscando Pueblo Gorrión y he terminado extremadamente lejos!
map,25,,146,EV146,1,0,101,show_text,"Cuando me enteré de que Celeste organizaba uno de los minijuegos, no dudé ni un segundo en venir a conocerla en persona."
map,25,,146,EV146,1,2,101,show_text,¡Soy súper fan!
map,25,,12,EV012,1,0,355,script,pbItemBall(:MAXREVIVE)
map,25,,79,EV079,1,0,108,comment,noshadow
map,25,,180,EV180,1,0,355,script,pbSetPokemonCenter
map,25,,147,EV147,1,0,101,show_text,Yo no me quito la chaqueta ni aunque peguen 50 grados. El outfit siempre va por delante.
map,25,,80,EV080,1,0,108,comment,noshadow
map,25,,181,EV181,1,0,101,show_text,\dxn[Olivia]Now this is a party!
map,25,,181,EV181,1,2,101,show_text,\dxn[Olivia]Liberty knows what he's doing!
map,25,,47,EV047,1,0,108,comment,noshadow
map,25,,215,EV215,1,0,101,show_text,¡Qué guapo! ¡Se pueden canjear hasta Megapiedras!
map,25,,81,EV081,1,0,108,comment,noshadow
map,25,,148,EV148,1,0,101,show_text,"Dicen que para poder jugar con Sakura, debes haber \c[2]completado todos los niveles anteriores y sacar todas las recompensas\c[0]."
map,25,,148,EV148,1,2,101,show_text,"Bastante complicado, si me preguntan."
map,25,,182,EV182,1,0,101,show_text,\dxn[Hapu]Are you also taking part in the \c[2]Battle\c[0] Minigame?
map,25,,182,EV182,1,2,101,show_text,"\dxn[Hapu]We'll see each other around, if you're strong enough!"
map,25,,48,Slope,1,0,108,comment,Slope: -2x-1
map,25,,48,Slope,1,1,108,comment,Width: 1/2
map,25,,48,Slope,1,2,108,comment,Offset: 16px
map,25,,216,EV216,1,0,101,show_text,"Estoy por pillarme una de esas semillas, parecen bastante buenas en combate."
map,25,,82,EV082,1,0,108,comment,noshadow
map,25,,149,EV149,1,0,101,show_text,Mola poder estar rodeado de gente tan importante en esta isla.
map,25,,149,EV149,1,2,101,show_text,"La verdad es que la influencia de Liberty ha llegado a todo el mundo, por eso tantos han aceptado."
map,25,,183,xd,1,0,355,script,Pokemon.play_cry(:LYCANROC)
map,25,,49,RIVAL MOVE,1,4,108,comment,// Seteamos la cantidad de notas que hace el rival
map,25,,49,RIVAL MOVE,1,5,355,script,$notes = []
map,25,,49,RIVAL MOVE,1,7,655,script_cont,for i in (0...pbGet(917))
map,25,,49,RIVAL MOVE,1,8,655,script_cont,$notes << rand(4)
map,25,,49,RIVAL MOVE,1,9,655,script_cont,end
map,25,,49,RIVAL MOVE,1,11,655,script_cont,$game_variables[915] = $notes
map,25,,49,RIVAL MOVE,1,13,655,script_cont,echoln pbGet(915)
map,25,,49,RIVAL MOVE,1,14,655,script_cont,echoln pbGet(915).length
map,25,,49,RIVAL MOVE,1,15,655,script_cont,echoln pbGet(915)[pbGet(916)]
map,25,,217,EV217,1,0,108,comment,noshadow
map,25,,83,EV083,1,0,108,comment,noshadow
map,25,,150,EV150,1,0,101,show_text,(Parece estar atento al concierto...)
map,25,,184,xd,1,0,355,script,Pokemon.play_cry(:MUDSDALE)
map,25,,50,EV050,1,13,355,script,pbGet(915).shift
map,25,,50,EV050,1,17,355,script,echoln pbGet(915)
map,25,,50,EV050,1,21,355,script,$points_hud.update if $points_hud
map,25,,50,EV050,1,35,355,script,$points_hud.update if $points_hud
map,25,,117,EV117,1,0,101,show_text,He pillado uno de los pases ilimitados para pescar en estas aguas.
map,25,,117,EV117,1,2,101,show_text,Dicen que salen Pokémon de todo tipo.
map,25,,218,EV218,1,0,108,comment,noshadow
map,25,,84,EV084,1,0,108,comment,noshadow
map,25,,151,EV151,1,0,101,show_text,(Parece estar atento al concierto...)
map,25,,51,EV051,1,13,355,script,pbGet(915).shift
map,25,,51,EV051,1,17,355,script,echoln pbGet(915)
map,25,,51,EV051,1,21,355,script,$points_hud.update if $points_hud
map,25,,51,EV051,1,35,355,script,$points_hud.update if $points_hud
map,25,,118,EV118,1,0,101,show_text,<ac>¡Bienvenido al \c[2]Summer Resort!</ac>
map,25,,185,CALVO VS LIBERTY,1,0,101,show_text,(Parece estar atento al concierto...)
map,25,,185,CALVO VS LIBERTY,3,0,101,show_text,(Parece estar atento al concierto...)
map,25,,219,EV219,1,0,108,comment,noshadow
map,25,,85,EV085,1,0,108,comment,noshadow
map,25,,152,GUARDIA,1,0,101,show_text,(No parece que quiera dejar pasar a nadie...)
map,25,,52,EV052,1,13,355,script,pbGet(915).shift
map,25,,52,EV052,1,17,355,script,echoln pbGet(915)
map,25,,52,EV052,1,21,355,script,$points_hud.update if $points_hud
map,25,,52,EV052,1,35,355,script,$points_hud.update if $points_hud
map,25,,119,EV119,1,0,101,show_text,"\sh¡Castillo de arena, castillo de arena!"
map,25,,119,EV119,2,0,101,show_text,\sh¡MI CASTILLOOOOO!
map,25,,186,EV186,1,0,108,comment,noshadow
map,25,,220,EV220,1,0,108,comment,noshadow
map,25,,86,EV086,1,0,108,comment,noshadow
map,25,,153,EV153,1,0,101,show_text,(No parece que quiera bajes por aquí...)
map,25,,53,EV053,1,13,355,script,pbGet(915).shift
map,25,,53,EV053,1,17,355,script,echoln pbGet(915)
map,25,,53,EV053,1,21,355,script,$points_hud.update if $points_hud
map,25,,53,EV053,1,35,355,script,$points_hud.update if $points_hud
map,25,,120,castilloArena,1,0,108,comment,noshadow
map,25,,120,castilloArena,2,0,108,comment,noshadow
map,25,,187,EV187,1,0,108,comment,noshadow
map,25,,187,EV187,1,1,355,script,pbGoBehindPlayer(@event_id)
map,25,,221,EV221,1,0,108,comment,noshadow
map,25,,87,EV087,1,0,108,comment,noshadow
map,25,,154,EV154,1,0,101,show_text,(No parece que quiera bajes por aquí...)
map,25,,54,"Fuente, size(9,1)",1,0,108,comment,noshadow
map,25,,188,EV188,1,0,108,comment,noshadow
map,25,,88,EV088,1,0,108,comment,noshadow
map,25,,155,EV155,1,0,101,show_text,(Parece estar atento al concierto...)
map,25,,189,EV189,1,0,108,comment,noshadow
map,25,,189,EV189,1,1,355,script,pbGoBehindPlayer(@event_id)
map,25,,55,EV055,1,0,108,comment,noshadow
map,25,,89,EV089,1,0,108,comment,noshadow
map,25,,156,EV156,1,0,101,show_text,(Parece estar atento al concierto...)
map,25,,22,TORCH,1,0,108,comment,noshadow
map,25,,223,"Fuente, size(1,5)",1,0,108,comment,noshadow
map,25,,190,CALVO VS LIBERTY 2,1,0,101,show_text,(Parece estar atento al concierto...)
map,25,,190,CALVO VS LIBERTY 2,3,0,101,show_text,(Parece estar atento al concierto...)
map,25,,56,EV056,1,0,108,comment,noshadow
map,25,,90,EV090,1,0,108,comment,noshadow
map,25,,157,EV157,1,0,101,show_text,(Parece estar atento al concierto...)
map,25,,23,TORCH,1,0,108,comment,noshadow
map,25,,224,"Fuente, size(1,5)",1,0,108,comment,noshadow
map,25,,191,EV191,1,0,101,show_text,(Seems to be paying attention to the battle...)
map,25,,57,EV057,1,0,108,comment,noshadow
map,25,,91,xd,1,0,355,script,Pokemon.play_cry(:KRABBY)
map,25,,158,EV158,1,0,101,show_text,(Parece estar atento al concierto...)
map,25,,24,LIBERTY MINIGAME,1,0,108,comment,// Empezamos un contador para hacer el bucle de combates
map,25,,24,LIBERTY MINIGAME,1,6,108,comment,// SI ES COMBATE FINAL
map,25,,24,LIBERTY MINIGAME,1,8,355,script,pbCameraToEvent(96)
map,25,,24,LIBERTY MINIGAME,1,21,101,show_text,"\sh\dxn[Sakura]¡Vamos, \PN! ¡Vas a ganar!"
map,25,,24,LIBERTY MINIGAME,1,23,355,script,pbCameraToEvent(25)
map,25,,24,LIBERTY MINIGAME,1,26,101,show_text,\f[mawile000]¡Wile!
map,25,,24,LIBERTY MINIGAME,1,27,355,script,pbCameraToEvent(40)
map,25,,24,LIBERTY MINIGAME,1,30,101,show_text,\sh\dxn[Rodolfo]¡Enséñale quién es el más fuerte! (después de mí)
map,25,,24,LIBERTY MINIGAME,1,34,101,show_text,\f[ditto000]¡Ditto!
map,25,,24,LIBERTY MINIGAME,1,35,355,script,pbCameraToEvent(28)
map,25,,24,LIBERTY MINIGAME,1,39,101,show_text,"\sh\dxn[Lluvia]¡Confío en ti, \PN!"
map,25,,24,LIBERTY MINIGAME,1,44,101,show_text,"\sh\dxn[Adrián]¡Confío en ti, \PN!"
map,25,,24,LIBERTY MINIGAME,1,48,355,script,pbCameraReset
map,25,,24,LIBERTY MINIGAME,1,54,355,script,"pbCameraScrollTo(29,25)"
map,25,,24,LIBERTY MINIGAME,1,61,108,comment,// Escena xd con Sakura
map,25,,24,LIBERTY MINIGAME,1,63,355,script,pbCameraToEvent(96)
map,25,,24,LIBERTY MINIGAME,1,76,101,show_text,"\sh\dxn[Sakura]¡Vamos, \PN! ¡Tú puedes!"
map,25,,24,LIBERTY MINIGAME,1,78,355,script,pbCameraToEvent(25)
map,25,,24,LIBERTY MINIGAME,1,81,101,show_text,\f[mawile000]¡Wile!
map,25,,24,LIBERTY MINIGAME,1,82,355,script,pbCameraReset
map,25,,24,LIBERTY MINIGAME,1,86,355,script,pbCameraToEvent(102)
map,25,,24,LIBERTY MINIGAME,1,93,101,show_text,"\dxn[Liberty]¡¿Has venido a ver cómo trabajo, Sakura-chan?!"
map,25,,24,LIBERTY MINIGAME,1,98,101,show_text,\sh\dxn[Liberty]¡Qué amable de tu parte!
map,25,,24,LIBERTY MINIGAME,1,100,355,script,pbCameraToEvent(96)
map,25,,24,LIBERTY MINIGAME,1,107,101,show_text,\sh\dxn[Sakura]¡Que no me dirijas la palabra con eso colgando! ¡Gírate de una vez!
map,25,,24,LIBERTY MINIGAME,1,111,355,script,"pbCameraScrollTo(29,25)"
map,25,,24,LIBERTY MINIGAME,1,119,101,show_text,"\sh\dxn[Liberty]¡Bien, empecemos!"
map,25,,24,LIBERTY MINIGAME,1,125,108,comment,// Background before fight
map,25,,24,LIBERTY MINIGAME,1,126,355,script,"setBattleRule(""backdrop"",""summer"")"
map,25,,24,LIBERTY MINIGAME,1,127,355,script,"setBattleRule(""canLose"")"
map,25,,24,LIBERTY MINIGAME,1,128,355,script,"setBattleRule(""noexp"")"
map,25,,24,LIBERTY MINIGAME,1,129,355,script,"setBattleRule(""double"")"
map,25,,24,LIBERTY MINIGAME,1,130,355,script,pbCameraToEvent(105)
map,25,,24,LIBERTY MINIGAME,1,138,355,script,"pbCameraScrollTo(29,25)"
map,25,,24,LIBERTY MINIGAME,1,141,101,show_text,\dxn[Liberty]¡Combate doble de 6 Pokémon por banda!
map,25,,24,LIBERTY MINIGAME,1,145,101,show_text,\sh\dxn[Liberty]¡Podéis empezar!
map,25,,24,LIBERTY MINIGAME,1,148,101,show_text,"\dxn[Kukui]¡Alola, compañero!"
map,25,,24,LIBERTY MINIGAME,1,150,101,show_text,"\dxn[Kukui]Qué emoción me da poder estar en la región de Akebia. Me han dicho que los pocos entrenadores que quedan, son realmente poderosos."
map,25,,24,LIBERTY MINIGAME,1,152,101,show_text,"\dxn[Kukui]Soy el Profesor Kukui, conocido en Alola por darlo todo en la batalla. No por nada fui Campeón..."
map,25,,24,LIBERTY MINIGAME,1,154,101,show_text,"\sh\dxn[Kukui]¡Prepárate, porque en nuestra sangre también radia la misma energía tropical!"
map,25,,24,LIBERTY MINIGAME,1,159,101,show_text,\sh\dxn[Liberty]¡Se acabó el combate!
map,25,,24,LIBERTY MINIGAME,1,163,101,show_text,\sh\dxn[Liberty]¡La victoria es para \PN!
map,25,,24,LIBERTY MINIGAME,1,172,101,show_text,\sh\dxn[Liberty]¡Se acabó el combate!
map,25,,24,LIBERTY MINIGAME,1,176,101,show_text,\sh\dxn[Liberty]¡La victoria es para Kukui!
map,25,,24,LIBERTY MINIGAME,1,211,355,script,$points_hud.update if $points_hud
map,25,,24,LIBERTY MINIGAME,1,215,108,comment,// Background before fight
map,25,,24,LIBERTY MINIGAME,1,217,355,script,"setBattleRule(""backdrop"",""summer"")"
map,25,,24,LIBERTY MINIGAME,1,218,355,script,"setBattleRule(""canLose"")"
map,25,,24,LIBERTY MINIGAME,1,219,355,script,"setBattleRule(""noexp"")"
map,25,,24,LIBERTY MINIGAME,1,220,355,script,"setBattleRule(""double"")"
map,25,,24,LIBERTY MINIGAME,1,221,108,comment,############ 1ST FIGHT ############
map,25,,24,LIBERTY MINIGAME,1,223,355,script,pbCameraToEvent(103)
map,25,,24,LIBERTY MINIGAME,1,231,355,script,"pbCameraScrollTo(29,25)"
map,25,,24,LIBERTY MINIGAME,1,234,101,show_text,\sh\dxn[Liberty]¡Que dé comienzo el primer combate!
map,25,,24,LIBERTY MINIGAME,1,237,108,comment,// Dependiendo del nivel selected
map,25,,24,LIBERTY MINIGAME,1,238,108,comment,############### LEVEL 1 ################
map,25,,24,LIBERTY MINIGAME,1,240,101,show_text,\sh\dxn[Chris]¡He adaptado mis estrategias para el calor playero! ¡Vamos a demostrar lo que vale la ciencia!
map,25,,24,LIBERTY MINIGAME,1,243,355,script,"pbSet(918, (pbGet(918) + 100 * (1 + (pbGet(919).to_f / 5.0))))"
map,25,,24,LIBERTY MINIGAME,1,255,108,comment,############### LEVEL 2 ################
map,25,,24,LIBERTY MINIGAME,1,257,101,show_text,\sh\dxn[Denio]Qué fastidio... ¿terminamos rápido?
map,25,,24,LIBERTY MINIGAME,1,260,355,script,"pbSet(918, (pbGet(918) + 150 * (1 + (pbGet(919).to_f / 5.0))))"
map,25,,24,LIBERTY MINIGAME,1,272,108,comment,############### LEVEL 3 ################
map,25,,24,LIBERTY MINIGAME,1,273,355,script,"echo ""AAAAAAAAAAAAAAAAAAAA"""
map,25,,24,LIBERTY MINIGAME,1,275,101,show_text,\sh\dxn[Kaudan]¡El calor del sol no detiene la fuerza de un Kahuna!
map,25,,24,LIBERTY MINIGAME,1,276,355,script,"setBattleRule(""double"")"
map,25,,24,LIBERTY MINIGAME,1,279,355,script,"pbSet(918, (pbGet(918) + 200 * (1 + (pbGet(919).to_f / 5.0))))"
map,25,,24,LIBERTY MINIGAME,1,291,108,comment,############### LEVEL 4 ################
map,25,,24,LIBERTY MINIGAME,1,293,101,show_text,\sh\dxn[Tilo]¡A ver si aguantas mi equipo y después nos comemos unas Malasadas juntos!
map,25,,24,LIBERTY MINIGAME,1,296,355,script,"pbSet(918, (pbGet(918) + 250 * (1 + (pbGet(919).to_f / 5.0))))"
map,25,,24,LIBERTY MINIGAME,1,312,108,comment,############ 2ND FIGHT ############
map,25,,24,LIBERTY MINIGAME,1,314,355,script,pbCameraToEvent(104)
map,25,,24,LIBERTY MINIGAME,1,322,355,script,"pbCameraScrollTo(29,25)"
map,25,,24,LIBERTY MINIGAME,1,326,101,show_text,\sh\dxn[Liberty]¡Que dé comienzo el segundo combate!
map,25,,24,LIBERTY MINIGAME,1,328,108,comment,// Dependiendo del nivel selected
map,25,,24,LIBERTY MINIGAME,1,329,355,script,"setBattleRule(""backdrop"",""summer"")"
map,25,,24,LIBERTY MINIGAME,1,330,355,script,"setBattleRule(""canLose"")"
map,25,,24,LIBERTY MINIGAME,1,331,355,script,"setBattleRule(""noexp"")"
map,25,,24,LIBERTY MINIGAME,1,333,108,comment,############### LEVEL 1 ################
map,25,,24,LIBERTY MINIGAME,1,335,101,show_text,\sh\dxn[Rika]La brisa me inspira... ¡Que mis Pokémon pinten la batalla!
map,25,,24,LIBERTY MINIGAME,1,338,355,script,"pbSet(918, (pbGet(918) + 150 * (1 + (pbGet(919).to_f / 5.0))))"
map,25,,24,LIBERTY MINIGAME,1,350,108,comment,############### LEVEL 2 ################
map,25,,24,LIBERTY MINIGAME,1,352,101,show_text,\sh\dxn[Kiawe]¡El fuego arde incluso sobre la arena!
map,25,,24,LIBERTY MINIGAME,1,355,355,script,"pbSet(918, (pbGet(918) + 200 * (1 + (pbGet(919).to_f / 5.0))))"
map,25,,24,LIBERTY MINIGAME,1,367,108,comment,############### LEVEL 3 ################
map,25,,24,LIBERTY MINIGAME,1,369,101,show_text,\sh\dxn[Lario]¡Mis estrategias giran como engranajes! ¡Vamos allá!
map,25,,24,LIBERTY MINIGAME,1,370,355,script,"setBattleRule(""double"")"
map,25,,24,LIBERTY MINIGAME,1,373,355,script,"pbSet(918, (pbGet(918) + 250 * (1 + (pbGet(919).to_f / 5.0))))"
map,25,,24,LIBERTY MINIGAME,1,385,108,comment,############### LEVEL 4 ################
map,25,,24,LIBERTY MINIGAME,1,387,101,show_text,"\sh\dxn[Guzmán]¡Prepárate, porque aquí manda el jefe de la peor banda de Alola!"
map,25,,24,LIBERTY MINIGAME,1,390,355,script,"pbSet(918, (pbGet(918) + 300 * (1 + (pbGet(919).to_f / 5.0))))"
map,25,,24,LIBERTY MINIGAME,1,406,108,comment,############ 3RD FIGHT ############
map,25,,24,LIBERTY MINIGAME,1,408,355,script,pbCameraToEvent(105)
map,25,,24,LIBERTY MINIGAME,1,416,355,script,"pbCameraScrollTo(29,25)"
map,25,,24,LIBERTY MINIGAME,1,420,101,show_text,\sh\dxn[Liberty]¡Que dé comienzo el tercer combate!
map,25,,24,LIBERTY MINIGAME,1,422,108,comment,// Dependiendo del nivel selected
map,25,,24,LIBERTY MINIGAME,1,423,355,script,"setBattleRule(""backdrop"",""summer"")"
map,25,,24,LIBERTY MINIGAME,1,424,355,script,"setBattleRule(""canLose"")"
map,25,,24,LIBERTY MINIGAME,1,425,355,script,"setBattleRule(""noexp"")"
map,25,,24,LIBERTY MINIGAME,1,427,108,comment,############### LEVEL 1 ################
map,25,,24,LIBERTY MINIGAME,1,429,101,show_text,\sh\dxn[Lulú]¡Tengo la receta perfecta para ganar en la playa!
map,25,,24,LIBERTY MINIGAME,1,432,355,script,"pbSet(918, (pbGet(918) + 200 * (1 + (pbGet(919).to_f / 5.0))))"
map,25,,24,LIBERTY MINIGAME,1,444,108,comment,############### LEVEL 2 ################
map,25,,24,LIBERTY MINIGAME,1,446,101,show_text,\sh\dxn[Hela]La tierra firme sostiene hasta esta playa. ¡Lucharé con ella!
map,25,,24,LIBERTY MINIGAME,1,449,355,script,"pbSet(918, (pbGet(918) + 250 * (1 + (pbGet(919).to_f / 5.0))))"
map,25,,24,LIBERTY MINIGAME,1,461,108,comment,############### LEVEL 3 ################
map,25,,24,LIBERTY MINIGAME,1,463,101,show_text,"\sh\dxn[Zarala]Je, je... ¡Aunque brille el sol, mis fantasmas juegarán contigo!"
map,25,,24,LIBERTY MINIGAME,1,464,355,script,"setBattleRule(""double"")"
map,25,,24,LIBERTY MINIGAME,1,467,355,script,"pbSet(918, (pbGet(918) + 300 * (1 + (pbGet(919).to_f / 5.0))))"
map,25,,24,LIBERTY MINIGAME,1,479,108,comment,############### LEVEL 4 ################
map,25,,24,LIBERTY MINIGAME,1,481,101,show_text,\dxn[Gladio]No estoy aquí para jugar ni para pasar el rato. Demuestra tu fuerza... o serás arrollado por la mía.
map,25,,24,LIBERTY MINIGAME,1,484,355,script,"pbSet(918, (pbGet(918) + 350 * (1 + (pbGet(919).to_f / 5.0))))"
map,25,,24,LIBERTY MINIGAME,1,500,108,comment,############ 4TH FIGHT ############
map,25,,24,LIBERTY MINIGAME,1,502,355,script,pbCameraToEvent(106)
map,25,,24,LIBERTY MINIGAME,1,510,355,script,"pbCameraScrollTo(29,25)"
map,25,,24,LIBERTY MINIGAME,1,515,101,show_text,\dxn[Liberty]¿Ya estamos en el último combate?
map,25,,24,LIBERTY MINIGAME,1,519,101,show_text,\sh\dxn[Liberty]¡Adelante!
map,25,,24,LIBERTY MINIGAME,1,521,108,comment,// Dependiendo del nivel selected
map,25,,24,LIBERTY MINIGAME,1,522,355,script,"setBattleRule(""backdrop"",""summer"")"
map,25,,24,LIBERTY MINIGAME,1,523,355,script,"setBattleRule(""canLose"")"
map,25,,24,LIBERTY MINIGAME,1,524,355,script,"setBattleRule(""noexp"")"
map,25,,24,LIBERTY MINIGAME,1,526,108,comment,############### LEVEL 1 ################
map,25,,24,LIBERTY MINIGAME,1,528,101,show_text,\dxn[Liam]¿Un caluroso combate? ¡Te mostraré mi estilo!
map,25,,24,LIBERTY MINIGAME,1,531,355,script,"pbSet(918, (pbGet(918) + 250 * (1 + (pbGet(919).to_f / 5.0))))"
map,25,,24,LIBERTY MINIGAME,1,543,108,comment,############### LEVEL 2 ################
map,25,,24,LIBERTY MINIGAME,1,545,101,show_text,"\sh\dxn[Nereida]¡Soy como el mar! ¡Tranquila al inicio, implacable en combate!"
